,mAP_50,mAP_50_95
0,0.9045655727386475,0.641392707824707
1,0.9965461492538452,0.6968408823013306
2,0.9883785247802734,0.655582070350647
3,1.0,0.6799197793006897
4,0.968012273311615,0.6076796054840088
5,0.9924991726875305,0.5262832045555115
6,0.9587400555610657,0.5274755358695984
7,0.9334094524383545,0.5319560170173645
8,0.7184213399887085,0.38948750495910645
9,1.0,0.6557756066322327
