,mAP_50,mAP_50_95
0,0.9400995373725891,0.6306675672531128
1,0.967634916305542,0.6226483583450317
2,0.9679874181747437,0.6367143392562866
3,0.9880145788192749,0.6533046960830688
4,0.9489717483520508,0.7068633437156677
5,0.9809118509292603,0.5453550219535828
6,0.9943423271179199,0.609710156917572
7,0.904363751411438,0.5284596681594849
8,0.7163119316101074,0.37391752004623413
9,0.9434230327606201,0.5519095659255981
