,mAP_50,mAP_50_95
0,0.908755898475647,0.5630878210067749
1,0.9802967309951782,0.6014946699142456
2,0.9777934551239014,0.5875817537307739
3,0.9911412000656128,0.5985037088394165
4,0.9259368777275085,0.6643176078796387
5,0.9912990927696228,0.5299225449562073
6,0.9294795989990234,0.569407045841217
7,0.9182727336883545,0.47959446907043457
8,0.7094545364379883,0.3295465111732483
9,0.9669966101646423,0.4721860885620117
